timestamp,pid,process_name,parent_process,cpu_usage,cpu_std,memory_usage,memory_delta,runtime,cpu_per_second,child_process_count
2026-03-12 15:35:59,6388,svchost.exe,services.exe,0.0,0,0.05,0.0,59777,0.0,0
2026-03-12 15:35:59,6400,WMIRegistrationService.exe,services.exe,0.0,0,0.09,0.0,59777,0.0,0
2026-03-12 15:35:59,6412,svchost.exe,services.exe,0.0,0,0.17,0.0,59777,0.0,0
2026-03-12 15:35:59,6420,MsMpEng.exe,services.exe,0.0,0,2.44,0.0,59778,0.0,0
2026-03-12 15:35:59,6444,svchost.exe,services.exe,0.0,0,0.14,0.0,110,0.0,0
2026-03-12 15:35:59,6460,svchost.exe,services.exe,0.0,0,0.07,0.0,59778,0.0,0
2026-03-12 15:35:59,6592,Code.exe,Code.exe,0.0,0,0.91,0.0,85,0.0,6
2026-03-12 15:35:59,6644,ShellHost.exe,sihost.exe,0.0,0,0.41,0.0,111,0.0,0
2026-03-12 15:35:59,6848,hamachi-2.exe,services.exe,0.0,0,0.12,0.0,59778,0.0,0
2026-03-12 15:35:59,6860,svchost.exe,services.exe,0.0,0,0.11,0.0,14302,0.0,0
2026-03-12 15:35:59,6920,svchost.exe,services.exe,0.0,0,0.07,0.0,59779,0.0,0
2026-03-12 15:35:59,7476,NVIDIA Overlay.exe,nvcontainer.exe,0.0,0,0.67,0.0,108,0.0,4
2026-03-12 15:35:59,7500,pet.exe,Code.exe,0.0,0,0.1,0.0,83,0.0,1
2026-03-12 15:35:59,7540,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.06,0.0,105,0.0,0
2026-03-12 15:35:59,7672,svchost.exe,services.exe,0.0,0,0.11,0.0,14380,0.0,0
2026-03-12 15:35:59,7784,conhost.exe,pet.exe,0.0,0,0.04,0.0,83,0.0,0
2026-03-12 15:35:59,7808,svchost.exe,services.exe,0.0,0,0.11,0.0,13924,0.0,0
2026-03-12 15:35:59,8104,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.22,0.0,45,0.0,0
2026-03-12 15:35:59,8304,Code.exe,Code.exe,0.0,0,0.77,0.0,88,0.0,0
2026-03-12 15:35:59,8356,RuntimeBroker.exe,svchost.exe,0.0,0,0.09,0.0,108,0.0,0
2026-03-12 15:35:59,8404,WmiPrvSE.exe,svchost.exe,0.0,0,0.25,0.0,59780,0.0,0
2026-03-12 15:35:59,8424,WmiPrvSE.exe,svchost.exe,0.0,0,0.18,0.0,59780,0.0,0
2026-03-12 15:35:59,8612,gamingservices.exe,services.exe,0.0,0,0.33,0.0,59776,0.0,0
2026-03-12 15:35:59,8672,explorer.exe,Unknown,0.0,0,1.69,0.0,114,0.0,5
2026-03-12 15:35:59,8752,Code.exe,Code.exe,62.3,0,1.16,0.0,91,0.6821,0
2026-03-12 15:35:59,9040,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.06,0.0,46,0.0,0
2026-03-12 15:35:59,9260,Code.exe,Code.exe,0.0,0,5.01,0.0,83,0.0,0
2026-03-12 15:35:59,9788,svchost.exe,services.exe,0.0,0,0.19,0.0,59777,0.0,0
2026-03-12 15:35:59,9880,Notion.exe,explorer.exe,0.0,0,0.86,0.0,65,0.0,6
2026-03-12 15:35:59,9992,svchost.exe,services.exe,0.0,0,0.07,0.0,116,0.0,0
2026-03-12 15:35:59,10100,gamingservicesnet.exe,services.exe,0.0,0,0.1,0.0,59777,0.0,0
2026-03-12 15:35:59,10124,SearchHost.exe,svchost.exe,0.0,0,1.03,0.0,111,0.0,1
2026-03-12 15:35:59,10144,svchost.exe,services.exe,0.0,0,0.08,0.0,113,0.0,0
2026-03-12 15:35:59,10252,sihost.exe,svchost.exe,0.0,0,0.31,0.0,116,0.0,4
2026-03-12 15:35:59,10348,svchost.exe,services.exe,0.0,0,0.26,0.0,116,0.0,0
2026-03-12 15:35:59,10448,Code.exe,Code.exe,0.0,0,1.95,0.0,92,0.0,0
2026-03-12 15:35:59,10476,AsusWiFiSmartConnect.exe,AsusOptimization.exe,0.0,0,0.08,0.0,59781,0.0,1
2026-03-12 15:35:59,10500,svchost.exe,services.exe,0.0,0,0.17,0.0,59777,0.0,0
2026-03-12 15:35:59,10516,conhost.exe,AsusWiFiSmartConnect.exe,0.0,0,0.04,0.0,59781,0.0,0
2026-03-12 15:35:59,10524,NVIDIA Overlay.exe,NVIDIA Overlay.exe,0.0,0,0.51,0.0,107,0.0,0
2026-03-12 15:35:59,10540,svchost.exe,services.exe,0.0,0,0.38,0.0,59779,0.0,0
2026-03-12 15:35:59,10608,msedgewebview2.exe,Widgets.exe,0.0,0,0.75,0.0,49,0.0,5
2026-03-12 15:35:59,10612,svchost.exe,services.exe,0.0,0,0.06,0.0,59779,0.0,0
2026-03-12 15:35:59,10764,RtkAudUService64.exe,svchost.exe,0.0,0,0.12,0.0,59782,0.0,0
2026-03-12 15:35:59,10796,TranslucentTB.exe,sihost.exe,0.0,0,0.47,0.0,54,0.0,0
2026-03-12 15:35:59,10932,nvcontainer.exe,nvcontainer.exe,0.0,0,0.23,0.0,13676,0.0,0
2026-03-12 15:35:59,11004,svchost.exe,services.exe,0.0,0,0.1,0.0,59779,0.0,0
2026-03-12 15:35:59,11376,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.01,0.0,59,0.0,0
2026-03-12 15:35:59,11416,Intel_PIE_Service.exe,services.exe,0.0,0,0.08,0.0,59776,0.0,0
2026-03-12 15:35:59,12152,AggregatorHost.exe,svchost.exe,0.0,0,0.06,0.0,59779,0.0,0
2026-03-12 15:35:59,12448,RuntimeBroker.exe,svchost.exe,0.0,0,0.37,0.0,114,0.0,0
2026-03-12 15:35:59,12508,svchost.exe,services.exe,0.0,0,0.21,0.0,14309,0.0,0
2026-03-12 15:35:59,12596,NVIDIA Overlay.exe,NVIDIA Overlay.exe,0.0,0,0.19,0.0,110,0.0,0
2026-03-12 15:35:59,12756,svchost.exe,services.exe,0.0,0,0.09,0.0,59779,0.0,1
2026-03-12 15:35:59,12868,msedgewebview2.exe,WhatsApp.Root.exe,0.0,0,0.36,0.0,61,0.0,5
2026-03-12 15:35:59,12872,Code.exe,explorer.exe,0.0,0,0.84,0.0,97,0.0,8
2026-03-12 15:35:59,12956,svchost.exe,services.exe,0.0,0,0.19,0.0,59780,0.0,0
2026-03-12 15:35:59,13012,winlogon.exe,Unknown,0.0,0,0.15,0.0,13684,0.0,2
2026-03-12 15:35:59,13028,NgcIso.exe,svchost.exe,0.0,0,0.03,0.0,59780,0.0,0
2026-03-12 15:35:59,13172,svchost.exe,services.exe,0.0,0,0.06,0.0,13837,0.0,0
2026-03-12 15:35:59,13204,svchost.exe,services.exe,0.0,0,0.07,0.0,59780,0.0,0
2026-03-12 15:35:59,13268,svchost.exe,services.exe,0.0,0,0.03,0.0,59781,0.0,0
2026-03-12 15:35:59,13320,WhatsApp.Root.exe,sihost.exe,0.0,0,1.45,0.0,63,0.0,1
2026-03-12 15:35:59,13572,svchost.exe,services.exe,0.0,0,0.34,0.0,59779,0.0,0
2026-03-12 15:35:59,13704,svchost.exe,services.exe,0.0,0,0.22,0.0,59779,0.0,0
2026-03-12 15:35:59,13736,wlanext.exe,svchost.exe,0.0,0,0.09,0.0,59779,0.0,0
2026-03-12 15:35:59,13760,svchost.exe,services.exe,0.0,0,0.06,0.0,59780,0.0,0
2026-03-12 15:35:59,13780,svchost.exe,services.exe,0.0,0,0.09,0.0,59780,0.0,0
2026-03-12 15:35:59,13824,svchost.exe,services.exe,0.0,0,0.17,0.0,59780,0.0,0
2026-03-12 15:35:59,13952,Code.exe,Code.exe,0.0,0,0.21,0.0,99,0.0,0
2026-03-12 15:35:59,14320,svchost.exe,services.exe,0.0,0,0.21,0.0,59781,0.0,0
2026-03-12 15:35:59,14348,SearchFilterHost.exe,SearchIndexer.exe,0.0,0,0.09,0.0,79,0.0,0
2026-03-12 15:35:59,14420,msedgewebview2.exe,msedgewebview2.exe,77.8,0,0.71,0.0,115,0.6755,0
2026-03-12 15:35:59,14668,conhost.exe,Code.exe,0.0,0,0.06,0.0,87,0.0,0
2026-03-12 15:35:59,14924,conhost.exe,Code.exe,0.0,0,0.06,0.0,93,0.0,0
2026-03-12 15:35:59,15064,python.exe,powershell.exe,0.0,0,0.12,0.0,36,0.0,0
2026-03-12 15:35:59,15136,svchost.exe,services.exe,0.0,0,0.09,0.0,14381,0.0,0
2026-03-12 15:35:59,15248,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.63,0.0,116,0.0,0
2026-03-12 15:35:59,15400,Code.exe,Code.exe,15.6,0,0.75,0.0,98,0.1583,0
2026-03-12 15:35:59,15536,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.23,0.0,116,0.0,0
2026-03-12 15:35:59,15560,csrss.exe,Unknown,0.0,0,0.06,0.0,13688,0.0,0
2026-03-12 15:35:59,15720,adb.exe,Unknown,0.0,0,0.07,0.0,14389,0.0,0
2026-03-12 15:35:59,16264,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.03,0.0,65,0.0,0
2026-03-12 15:35:59,16316,BraveCrashHandler.exe,Unknown,0.0,0,0.01,0.0,59778,0.0,0
2026-03-12 15:35:59,16344,BraveCrashHandler64.exe,Unknown,0.0,0,0.01,0.0,59778,0.0,0
2026-03-12 15:35:59,16396,svchost.exe,services.exe,0.0,0,0.14,0.0,122,0.0,0
2026-03-12 15:35:59,16440,RtkAudUService64.exe,svchost.exe,0.0,0,0.12,0.0,95,0.0,0
2026-03-12 15:35:59,16632,msedgewebview2.exe,msedgewebview2.exe,0.0,0,0.09,0.0,66,0.0,0
2026-03-12 15:35:59,16656,svchost.exe,services.exe,0.0,0,0.06,0.0,14363,0.0,0
2026-03-12 15:35:59,16724,AsusProArtHost.exe,AsusProArtService.exe,0.0,0,0.08,0.0,126,0.0,0
2026-03-12 15:35:59,16840,nvcontainer.exe,nvcontainer.exe,0.0,0,0.22,0.0,126,0.0,1
2026-03-12 15:35:59,16844,conhost.exe,Code.exe,0.0,0,0.06,0.0,98,0.0,0
2026-03-12 15:35:59,16936,Notion.exe,Notion.exe,0.0,0,1.93,0.0,75,0.0,0
2026-03-12 15:35:59,16996,powershell.exe,Code.exe,0.0,0,0.46,0.0,96,0.0,0
2026-03-12 15:35:59,17028,Code.exe,Code.exe,0.0,0,2.47,0.0,101,0.0,2
